PATH,ROW,astext
176,59,"POLYGON((25.9817352300955 0.566169408979252,24.3367 0.80514,24.3526451772191 0.880383437206364,24.6432497804591 2.25171276866327,24.6592 2.32698,26.3053 2.08785,26.2900605412002 2.01616612964129,25.9818 0.56616,25.9817352300955 0.566169408979252))"
176,60,"POLYGON((25.9817352300955 0.566169408979252,25.6907677600717 -0.805135316577672,25.6748 -0.88039,24.0297 -0.64141,24.0308322835911 -0.636073644568158,24.3526 0.88039,24.3526451772191 0.880383437206364,25.9977 0.64141,25.9817352300955 0.566169408979252))"
176,61,"POLYGON((25.3682605100571 -2.32697426361922,23.7221479671842 -2.08785696780024,23.7221 -2.08785,24.0308322835911 -0.636073644568158,24.0457 -0.56616,25.6907677600717 -0.805135316577672,25.6908 -0.80514,25.3683 -2.32698,25.3682605100571 -2.32697426361922))"
176,62,"POLYGON((25.0618545177769 -3.77356339318417,23.4137 -3.53415,23.429744890724 -3.45891652101706,23.7221479671842 -2.08785696780024,23.7382 -2.01259,25.3842 -2.25171,25.3682605100571 -2.32697426361922,25.0619 -3.77357,25.0618545177769 -3.77356339318417))"
176,63,"POLYGON((24.7552345176666 -5.22012048755397,23.104 -4.98025,23.1201035571912 -4.90503051674175,23.4297 -3.45891,23.429744890724 -3.45891652101706,25.0778 -3.69832,25.0618545177769 -3.77356339318417,24.7553 -5.22013,24.7552345176666 -5.22012048755397))"
176,64,"POLYGON((24.4642664140818 -6.59136512139782,24.4507235519831 -6.65518853279879,24.4483 -6.66661,24.4482939896598 -6.66660912695034,22.7929 -6.42615,22.8054181356012 -6.36795444246435,23.1201 -4.90503,23.1201035571912 -4.90503051674175,24.7712 -5.14488,24.7552345176666 -5.22012048755397,24.4642664140818 -6.59136512139782))"
176,65,"POLYGON((22.4800188908467 -7.87176274409854,22.48 -7.87176,22.8054181356012 -6.36795444246435,22.8091 -6.35094,24.4642664140818 -6.59136512139782,24.4643 -6.59137,24.4507235519831 -6.65518853279879,24.4482939896598 -6.66660912695034,24.1406 -8.11298,24.1405448444392 -8.11297198806192,22.4800188908467 -7.87176274409854))"
176,66,"POLYGON((22.4641252010906 -9.36046019464606,22.30993442237 -9.3380633087353,22.1652 -9.31704,22.1731919598206 -9.28035034097805,22.1780941215466 -9.25784539272597,22.3098989108703 -8.65275316425121,22.4800188908467 -7.87176274409854,22.4964 -7.79656,24.1566 -8.03772,24.1405448444392 -8.11297198806192,23.832 -9.55915,23.8318861492478 -9.55913346267961,22.4641252010906 -9.36046019464606))"
176,67,"POLYGON((22.30985 -10.8290663251897,22.0427252740798 -10.7902765152194,21.848 -10.762,21.8529272726887 -10.7395476767618,22.1555692394642 -9.36048552761779,22.1731540929245 -9.28035584149465,22.1780941215466 -9.25784539272597,22.1816 -9.24187,22.3098526491913 -9.26049911290012,22.446545546669 -9.28035419921462,22.4466087005273 -9.28036337251718,23.848 -9.48392,23.8318861492478 -9.55913346267961,23.538213653416 -10.9298874584128,23.5221 -11.0051,22.8024254079231 -10.9005943591578,22.30985 -10.8290663251897))"
176,68,"POLYGON((23.538213653416 -10.9298874584128,23.5383 -10.9299,23.2269932545614 -12.3755990202672,23.2258207091879 -12.3810442851791,23.2108 -12.4508,23.2107135878307 -12.4507874529017,23.1439909544753 -12.4410992868816,22.3099 -12.3199887845468,22.0427512879992 -12.2811986327835,21.5283 -12.2065,21.5387931345584 -12.1590827636385,21.817289127357 -10.9005922484556,21.8350249456431 -10.8204461793225,21.8529272726887 -10.7395476767618,21.8646 -10.6868,22.3098633017656 -10.7514731843575,22.5769960111688 -10.7902734243384,22.784682314458 -10.8204392487571,23.538213653416 -10.9298874584128))"
176,69,"POLYGON((21.6840114617755 -13.7199997265393,21.2056 -13.6505,21.2106534625213 -13.6278800227978,21.4408569215726 -12.5974584111578,21.4757879695807 -12.4411023471212,21.4936955638508 -12.3609455491981,21.5387931345584 -12.1590827636385,21.545 -12.1313,22.3099 -12.2423969500595,22.5770487120008 -12.2811986327835,23.1260888131399 -12.3609432800536,23.2269932545614 -12.3755990202672,23.227 -12.3756,23.2258207091879 -12.3810442851791,23.2107135878307 -12.4507874529017,23.1789279709024 -12.5975281561891,22.9531352193657 -13.6399174617806,22.9357908687022 -13.7199889677126,22.913889461605 -13.8210984691477,22.9123384691642 -13.8282587429934,22.8976 -13.8963,22.8974998579515 -13.8962854521776,22.3098826324655 -13.8109212003901,22.0428937082612 -13.7721352207391,21.6840114617755 -13.7199997265393))"
176,70,"POLYGON((22.0431235367463 -15.2629854579099,22.0195711020503 -15.2595645034283,20.8797 -15.094,20.8923961428063 -15.0377562355142,21.2106534625213 -13.6278800227978,21.2225 -13.5754,21.6666656337266 -13.6399214001458,22.3098678559816 -13.7333557066422,22.576840999626 -13.7721373676292,22.913889461605 -13.8210984691477,22.9139 -13.8211,22.9123384691642 -13.8282587429934,22.8974998579515 -13.8962854521776,22.617589878679 -15.1795157009417,22.6001278165956 -15.2595694608304,22.5986851425238 -15.2661833122297,22.5834980341406 -15.3358076854627,22.5823 -15.3413,22.5822909393925 -15.3412986839609,22.3098580007635 -15.3017282236514,22.0431235367463 -15.2629854579099))"
176,71,"POLYGON((22.3099 -16.5803880275367,22.2812121554685 -16.7108872377103,22.2710758474894 -16.7569966686189,22.2647 -16.786,22.2646447442347 -16.7859919751032,20.5502 -16.537,20.5627797518013 -16.4818850758744,20.8923961428063 -15.0377562355142,20.8967 -15.0189,22.0021079956145 -15.1795059557696,22.3098915131753 -15.2242241649775,22.576641653147 -15.2629805891682,22.5986851425238 -15.2661833122297,22.5988 -15.2662,22.5834980341406 -15.3358076854627,22.5822909393925 -15.3412986839609,22.3099 -16.5803880275367))"
176,72,"POLYGON((21.9609798640981 -18.155097075636,21.958864358384 -18.1646350559983,21.9443 -18.2303,21.944161374326 -18.2302798604826,20.2166 -17.9793,20.2218194558556 -17.9567230264671,20.5627797518013 -16.4818850758744,20.5674 -16.4619,22.2812121554685 -16.7108872377103,22.2813 -16.7109,22.2710758474894 -16.7569966686189,22.2646447442347 -16.7859919751032,21.9609798640981 -18.155097075636))"
176,73,"POLYGON((21.6376232349928 -19.5988888547015,21.6305494116611 -19.6304715421163,21.6208 -19.674,21.6206942006717 -19.6739846341963,19.8788 -19.421,19.8860008924596 -19.3902609243078,20.2218194558556 -17.9567230264671,20.2341 -17.9043,21.9609798640981 -18.155097075636,21.961 -18.1551,21.958864358384 -18.1646350559983,21.944161374326 -18.2302798604826,21.6376232349928 -19.5988888547015))"
176,74,"POLYGON((21.3108121680981 -21.0421872461759,21.3032688403075 -21.0754928260457,21.2938 -21.1173,21.2936897490602 -21.1172839864226,19.5361 -20.862,19.5414850458689 -20.8393496364243,19.8860008924596 -19.3902609243078,19.8965 -19.3461,21.6376232349928 -19.5988888547015,21.6377 -19.5989,21.6305494116611 -19.6304715421163,21.6206942006717 -19.6739846341963,21.3108121680981 -21.0421872461759))"
176,75,"POLYGON((20.9802166944966 -22.4848879019632,20.9736167425578 -22.5136818285305,20.963 -22.56,20.962865995187 -22.5599805339264,19.1883 -22.3022,19.1995103546325 -22.2557680472835,19.5414850458689 -20.8393496364243,19.5541 -20.7871,21.3108121680981 -21.0421872461759,21.3109 -21.0422,21.3032688403075 -21.0754928260457,21.2936897490602 -21.1172839864226,20.9802166944966 -22.4848879019632))"
176,76,"POLYGON((20.6454180677101 -23.9270881001143,20.6396644657239 -23.9518663145152,20.628 -24.0021,20.6278338968346 -24.0020758713687,18.8347 -23.7416,18.8401400967229 -23.7194430918034,19.1995103546325 -22.2557680472835,19.2065 -22.2273,20.9802166944966 -22.4848879019632,20.9803 -22.4849,20.9736167425578 -22.5136818285305,20.962865995187 -22.5599805339264,20.6454180677101 -23.9270881001143))"
176,77,"POLYGON((20.3058760310823 -25.3684819940295,20.2976436910081 -25.4034204784643,20.2882 -25.4435,20.2880577903566 -25.4434793414846,18.475 -25.1801,18.4833120955535 -25.1468494205628,18.8401400967229 -23.7194430918034,18.8533 -23.6668,20.6454180677101 -23.9270881001143,20.6455 -23.9271,20.6396644657239 -23.9518663145152,20.6278338968346 -24.0020758713687,20.3058760310823 -25.3684819940295))"
176,78,"POLYGON((19.9612291608821 -26.8092751884505,19.9507030509737 -26.8532631255561,19.9433 -26.8842,19.9431798486295 -26.8841825483212,18.1085 -26.6177,18.1146120451276 -26.5937149012687,18.4833120955535 -25.1468494205628,18.4939 -25.1053,20.3058760310823 -25.3684819940295,20.306 -25.3685,20.2976436910081 -25.4034204784643,20.2880577903566 -25.4434793414846,19.9612291608821 -26.8092751884505))"
176,79,"POLYGON((19.6110269784917 -28.2492893930625,19.606879356178 -28.2663356031632,19.5928 -28.3242,19.5925521244057 -28.324163992668,17.7348 -28.0543,17.7462237547674 -28.0103694132825,18.1146120451276 -26.5937149012687,18.1278 -26.543,19.9612291608821 -26.8092751884505,19.9614 -26.8093,19.9507030509737 -26.8532631255561,19.9431798486295 -26.8841825483212,19.6110269784917 -28.2492893930625))"
176,80,"POLYGON((19.2545378560475 -29.6884764487977,19.2460197413061 -29.7228577490337,19.236 -29.7633,19.235809272573 -29.7632722959524,17.3531 -29.4898,17.3653959729704 -29.4435269414905,17.7462237547674 -28.0103694132825,17.7544 -27.9796,19.6110269784917 -28.2492893930625,19.6111 -28.2493,19.606879356178 -28.2663356031632,19.5925521244057 -28.324163992668,19.2545378560475 -29.6884764487977))"
176,81,"POLYGON((18.8913048896162 -31.1268716480064,18.8817011275917 -31.1648847599482,18.8724 -31.2017,18.8722110378639 -31.2016725417643,16.9627 -30.9242,16.9744372399658 -30.8810433355058,17.3653959729704 -29.4435269414905,17.3731 -29.4152,19.2545378560475 -29.6884764487977,19.2547 -29.6885,19.2460197413061 -29.7228577490337,19.235809272573 -29.7632722959524,18.8913048896162 -31.1268716480064))"
176,82,"POLYGON((18.5207034132954 -32.564271439156,18.5116174517886 -32.5994926413874,18.5014 -32.6391,18.5011789343955 -32.6390678734107,16.563 -32.3574,16.5747515599453 -32.315231979806,16.9744372399658 -30.8810433355058,16.9832 -30.8496,18.8913048896162 -31.1268716480064,18.8915 -31.1269,18.8817011275917 -31.1648847599482,18.8722110378639 -31.2016725417643,18.5207034132954 -32.564271439156))"
176,83,"POLYGON((18.1420104285511 -34.0007724545247,18.1339122483737 -34.0314748375758,18.1223 -34.0755,18.122028169653 -34.0754604926644,16.1531 -33.7893,16.1665555690774 -33.7422601548892,16.5747515599453 -32.315231979806,16.584 -32.2829,18.5207034132954 -32.564271439156,18.5209 -32.5643,18.5116174517886 -32.5994926413874,18.5011789343955 -32.6390678734107,18.1420104285511 -34.0007724545247))"
176,84,"POLYGON((17.7543907213612 -35.4361695874324,17.7459351521782 -35.4674655556268,17.7342 -35.5109,17.7339095524482 -35.5108577842078,15.7321 -35.2199,15.7464089673742 -35.1712333426031,16.1665555690774 -33.7422601548892,16.1746 -33.7149,18.1420104285511 -34.0007724545247,18.1422 -34.0008,18.1339122483737 -34.0314748375758,18.122028169653 -34.0754604926644,17.7543907213612 -35.4361695874324))"
176,85,"POLYGON((17.3570870410648 -36.8705545074922,17.3453793614281 -36.9127995782044,17.3364 -36.9452,17.3361599731961 -36.9451651045748,15.299 -36.649,15.3118562027875 -36.6065366852129,15.7464089673742 -35.1712333426031,15.7542 -35.1455,17.7543907213612 -35.4361695874324,17.7546 -35.4362,17.7459351521782 -35.4674655556268,17.7339095524482 -35.5108577842078,17.3570870410648 -36.8705545074922))"
192,34,"POLYGON((10.0133911529116 36.66675934541,9.99650157192868 36.6126799916422,9.98799578530989 36.5854450090754,9.98464 36.5747,9.94935982667905 36.5798285670071,9.91072409934088 36.5854449202693,9.91046343538873 36.5854828121621,7.94935348891876 36.8705631511191,7.9491 36.8706,7.95894245872531 36.9051601156611,7.97033336789098 36.9451573510305,8.35728091652953 38.3038576929816,8.36756064008786 38.3399531895496,8.37851 38.3784,8.37881986675513 38.3783549353135,9.3949170770244 38.2305814118968,9.94935121518701 38.1499486877137,10.2162335331765 38.1111353339633,10.4537 38.0766,10.4403311333168 38.0337937473425,10.0133911529116 36.66675934541))"
192,35,"POLYGON((7.56234087235739 35.474223185242,7.57249637312209 35.5108641912052,7.94935348891876 36.8705631511191,7.95894245872531 36.9051601156611,7.97004 36.9452,7.97033336789098 36.9451573510305,9.8853270587107 36.6667611463341,9.94936514266503 36.6574514762217,10.0075 36.649,9.99650157192868 36.6126799916422,9.98826617481495 36.5854843151272,9.94936372309348 36.4570171048586,9.56295757495436 35.1809916184056,9.55221 35.1455,7.55208499256304 35.4362629311244,7.55183 35.4363,7.56234087235739 35.474223185242))"
192,36,"POLYGON((7.16447655881051 34.0007685321956,7.16426 34.0008,7.17377648367847 34.0360235152892,7.18443248811015 34.0754647572125,7.55208499256304 35.4362629311244,7.56234087235739 35.474223185242,7.57225 35.5109,7.57249637312209 35.5108641912052,9.5744 35.2199,9.56295757495436 35.1809916184056,9.14301887916093 33.7530482447745,9.1318 33.7149,7.16447655881051 34.0007685321956))"
192,37,"POLYGON((6.78573694788208 32.5642728392394,6.78555 32.5643,6.79433816774867 32.5976149686479,6.80527260250167 32.6390661973222,7.16447655881051 34.0007685321956,7.17377648367847 34.0360235152892,7.18419 34.0755,7.18443248811015 34.0754647572125,9.15339 33.7893,9.14301887916093 33.7530482447745,8.73311885860302 32.3202623923324,8.72243 32.2829,6.78573694788208 32.5642728392394))"
192,38,"POLYGON((6.41513511027522 31.1268716475764,6.41494 31.1269,6.42473887240817 31.1648847599478,6.43422896213612 31.2016725417643,6.78573694788208 32.5642728392394,6.79433816774867 32.5976149686479,6.80504 32.6391,6.80527260250167 32.6390661973222,8.74347 32.3574,8.73311885860302 32.3202623923324,8.33314945665783 30.8852605738083,8.32321 30.8496,6.41513511027522 31.1268716475764))"
192,39,"POLYGON((6.05191858684362 29.6884740603509,6.05174 29.6885,6.0613787011156 29.7266514060375,6.07063143549547 29.7632750985921,6.41513511027522 31.1268716475764,6.42473887240817 31.1648847599478,6.43404 31.2017,6.43422896213612 31.2016725417643,8.34374 30.9242,8.33314945665783 30.8852605738083,7.94358448966932 29.4529038203528,7.93333 29.4152,6.05191858684362 29.6884740603509))"
192,40,"POLYGON((5.69545803852806 28.249277044179,5.6953 28.2493,5.70440897024996 28.2860602648428,5.71385386638239 28.3241761960309,6.05191858684362 29.6884740603509,6.0613787011156 29.7266514060375,6.07046 29.7633,6.07063143549547 29.7632750985921,7.95339 29.4898,7.94358448966932 29.4529038203528,7.56201744685654 28.0171431425009,7.55204 27.9796,5.69545803852806 28.249277044179))"
192,41,"POLYGON((5.34520151090208 26.8092779957934,5.34505 26.8093,5.35447585910159 26.8480349011312,5.36327137828017 26.8841794649431,5.69545803852806 28.249277044179,5.70440897024996 28.2860602648428,5.71369 28.3242,5.71385386638239 28.3241761960309,7.57168 28.0543,7.56201744685654 28.0171431425009,7.18890484386565 26.5823575724133,7.17867 26.543,5.34520151090208 26.8092779957934))"
183,61,"POLYGON((14.8593548227809 -0.880383437206364,14.5687522753993 -2.25170306730665,14.5528 -2.32698,12.9067 -2.08785,12.9227045234977 -2.01259065710392,13.2154322835919 -0.636073644564472,13.2303 -0.56616,14.8753 -0.80514,14.8593548227809 -0.880383437206364))"
192,42,"POLYGON((5.00055492728553 25.3684818622251,5.00043 25.3685,5.00882063859376 25.4035639396652,5.01837221150983 25.4434793492844,5.34520151090208 26.8092779957934,5.35447585910159 26.8480349011312,5.36313 26.8842,5.36327137828017 26.8841794649431,7.19791 26.6177,7.18890484386565 26.5823575724133,6.82171840904825 25.1412654036895,6.81258 25.1054,5.00055492728553 25.3684818622251))"
192,43,"POLYGON((4.66106664655362 23.9270830584814,4.66095 23.9271,4.66942626642378 23.963075734452,4.67861647057471 24.0020816277975,5.00055492728553 25.3684818622251,5.00882063859376 25.4035639396652,5.01823 25.4435,5.01837221150983 25.4434793492844,6.83145 25.1802,6.82171840904825 25.1412654036895,6.46308035906451 23.706409811532,6.45318 23.6668,4.66106664655362 23.9270830584814))"
192,44,"POLYGON((4.32624516485245 22.4849832687929,4.32613 22.485,4.33520504671811 22.5240729747305,4.34354584753341 22.5599846245117,4.66106664655362 23.9270830584814,4.66942626642378 23.963075734452,4.67849 24.0021,4.67861647057471 24.0020816277975,6.47172 23.7416,6.46308035906451 23.706409811532,6.10934638383043 22.265613214897,6.09994 22.2273,4.32624516485245 22.4849832687929))"
192,45,"POLYGON((3.99562926875214 21.0421870377563,3.99554 21.0422,4.00324014131751 21.0757937754864,4.01275025089938 21.1172839862463,4.32624516485245 22.4849832687929,4.33520504671811 22.5240729747305,4.34344 22.56,4.34354584753341 22.5599846245117,6.11818 22.3022,6.10934638383043 22.265613214897,5.7617895090688 20.8261134173208,5.75237 20.7871,3.99562926875214 21.0421870377563))"
192,46,"POLYGON((3.66885453430504 19.5988877267691,3.66877 19.5989,3.67679089284904 19.6343172323901,3.6857746814948 19.6739862488199,3.99562926875214 21.0421870377563,4.00324014131751 21.0757937754864,4.01264 21.1173,4.01275025089938 21.1172839862463,5.77032 20.862,5.7617895090688 20.8261134173208,5.41987828739607 19.387740711172,5.40998 19.3461,3.66885453430504 19.5988877267691))"
192,47,"POLYGON((3.34549888764063 18.1550914477186,3.34544 18.1551,3.35161187355198 18.1826524886495,3.36228180495829 18.2302852149986,3.66885453430504 19.5988877267691,3.67679089284904 19.6343172323901,3.68568 19.674,3.6857746814948 19.6739862488199,5.42767 19.421,5.41987828739607 19.387740711172,5.07919730544692 17.9335280428103,5.07235 17.9043,3.34549888764063 18.1550914477186))"
192,48,"POLYGON((3.02525671721775 16.7108888541212,3.02518 16.7109,3.03419961993801 16.7515659066285,3.0418349437199 16.7859905682137,3.34549888764063 18.1550914477186,3.35161187355198 18.1826524886495,3.36218 18.2303,3.36228180495829 18.2302852149986,5.0898 17.9794,5.07919730544692 17.9335280428103,4.74676868064559 16.4952944344396,4.73905 16.4619,3.02525671721775 16.7108888541212))"
192,49,"POLYGON((2.70771656509175 15.2661888755767,2.70764 15.2662,2.71768604290643 15.3118947176524,2.72414925939853 15.3412928454012,3.02525671721775 16.7108888541212,3.03419961993801 16.7515659066285,3.04177 16.786,3.0418349437199 16.7859905682137,4.75629 16.537,4.74676868064559 16.4952944344396,4.41837785927185 15.0568672143822,4.40971 15.0189,2.70771656509175 15.2661888755767))"
192,50,"POLYGON((2.39255979767309 13.8210927663908,2.39251 13.8211,2.39988856436961 13.8549275990069,2.40891089119455 13.8962911541179,2.70771656509175 15.2661888755767,2.71768604290643 15.3118947176524,2.7241 15.3413,2.72414925939853 15.3412928454012,4.42676 15.094,4.41837785927185 15.0568672143822,4.09294164885324 13.6151885996165,4.08396 13.5754,2.39255979767309 13.8210927663908))"
192,51,"POLYGON((2.07948520577567 12.3755963389967,2.07946 12.3756,2.08386306560122 12.3959277022975,2.0957681515373 12.4508901000115,2.39255979767309 13.8210927663908,2.39988856436961 13.8549275990069,2.40885 13.8963,2.40891089119455 13.8962911541179,4.10083 13.6505,4.09294164885324 13.6151885996165,3.76766223361967 12.1591084310065,3.76145 12.1313,2.07948520577567 12.3755963389967))"
192,52,"POLYGON((1.7682263143589 10.9298947252887,1.76819 10.9299,1.77577678041099 10.9651340172975,1.78438118555559 11.0050940192057,2.07948520577567 12.3755963389967,2.08386306560122 12.3959277022975,2.0957 12.4509,2.0957681515373 12.4508901000115,3.77815 12.2065,3.76766223361967 12.1591084310065,3.44873635876588 10.7179629045122,3.44184 10.6868,1.7682263143589 10.9298947252887))"
192,53,"POLYGON((1.45843604499605 9.48392621690263,1.45841 9.48393,1.464984423207 9.51461393627402,1.47452780668497 9.55915450831459,1.7682263143589 10.9298947252887,1.77577678041099 10.9651340172975,1.78434 11.0051,1.78438118555559 11.0050940192057,3.4584 10.762,3.44873635876588 10.7179629045122,3.13389280819098 9.2832246765012,3.12482 9.24188,1.45843604499605 9.48392621690263))"
192,54,"POLYGON((1.14986649079741 8.03774615193668,1.14984 8.03775,1.15852859092495 8.07846741604537,1.16589245183865 8.11297673880131,1.45843604499605 9.48392621690263,1.464984423207 9.51461393627402,1.47449 9.55916,1.47452780668497 9.55915450831459,3.14126 9.31705,3.13389280819098 9.2832246765012,2.81756199766044 7.83084060992503,2.8101 7.79658,1.14986649079741 8.03774615193668))"
192,55,"POLYGON((0.842211683811105 6.5913783027993,0.8422 6.59138,0.84742931420562 6.61596344763269,0.858204073966286 6.66661650306516,1.14986649079741 8.03774615193668,1.15852859092495 8.07846741604537,1.16587 8.11298,1.16589245183865 8.11297673880131,2.82642 7.87178,2.81756199766044 7.83084060992503,2.50428149075408 6.38293933563342,2.49736 6.35095,0.842211683811105 6.5913783027993))"
192,56,"POLYGON((0.535231687096971 5.14489975493105,0.53523 5.1449,0.536502959525566 5.15089810487458,0.551199477794501 5.22014717061294,0.842211683811105 6.5913783027993,0.84742931420562 6.61596344763269,0.85818 6.66662,0.858204073966286 6.66661650306516,2.51358 6.42616,2.50428149075408 6.38293933563342,2.19349731473952 4.93837459877858,2.18633 4.90506,0.535231687096971 5.14489975493105))"
192,57,"POLYGON((0.22864959337187 3.69833008613721,0.244598014236732 3.77357883584703,0.535231687096971 5.14489975493105,0.536502959525566 5.15089810487458,0.55118 5.22015,0.551199477794501 5.22014717061294,2.20247 4.98028,2.19349731473952 4.93837459877858,1.8850974834711 3.49804561244389,1.87672 3.45892,0.22864959337187 3.69833008613721))"
192,58,"POLYGON((-0.06184753271984 2.32697964158752,0.22864959337187 3.69833008613721,0.24459 3.77358,0.244598014236732 3.77357883584703,1.8928 3.53416,1.8850974834711 3.49804561244389,1.57456925500398 2.04208810194703,1.56828 2.0126,-0.07779 2.25172,-0.06184753271984 2.32697964158752))"
192,59,"POLYGON((1.57456925500398 2.04208810194703,1.26690592818864 0.595204250596089,1.26073 0.56616,-0.38436 0.80514,-0.378883768308304 0.83098089931379,-0.06185 2.32698,-0.06184753271984 2.32697964158752,1.5843 2.08785,1.57456925500398 2.04208810194703))"
192,60,"POLYGON((1.26690592818864 0.595204250596089,0.956523013242418 -0.867603801324523,0.95381 -0.88039,-0.6913 -0.64141,-0.681495928188623 -0.595204250595992,-0.378883768308304 0.83098089931379,-0.3684 0.88039,1.27671 0.64141,1.26690592818864 0.595204250596089))"
192,61,"POLYGON((0.956523013242418 -0.867603801324523,0.66321077160958 -2.25171016351528,0.64726 -2.32698,-0.99889 -2.08785,-0.991672961341385 -2.05390959898499,-0.681495928188623 -0.595204250595992,-0.67532 -0.56616,0.96976 -0.80514,0.956523013242418 -0.867603801324523))"
192,62,"POLYGON((0.66321077160958 -2.25171016351528,0.356760918004828 -3.69832019447013,0.34082 -3.77357,0.340812768654633 -3.77356894957032,-1.30739 -3.53415,-1.29966393318493 -3.49792630966895,-0.991672961341385 -2.05390959898499,-0.98286 -2.01259,0.66321077160958 -2.25171016351528))"
192,63,"POLYGON((0.050178759269376 -5.14487836709512,0.041799619866109 -5.18441397684279,0.03423 -5.22013,0.034219845255834 -5.2201285248292,-1.61705 -4.98025,-1.60808427176618 -4.93837635540236,-1.29966393318493 -3.49792630966895,-1.29131 -3.45891,0.356760918004828 -3.69832019447013,0.340812768654633 -3.77356894957032,0.050178759269376 -5.14487836709512))"
192,64,"POLYGON((-0.256801305945113 -6.59136835767853,-0.261989534279214 -6.61581436555211,-0.27277 -6.66661,-0.272793492306397 -6.66660658755588,-1.92817 -6.42615,-1.92058976450129 -6.39091670591639,-1.60808427176618 -4.93837635540236,-1.60091 -4.90503,0.050178759269376 -5.14487836709512,0.05019 -5.14488,0.041799619866109 -5.18441397684279,0.034219845255834 -5.2201285248292,-0.256801305945113 -6.59136835767853))"
192,65,"POLYGON((-0.564440882455165 -8.03771696673239,-0.571151438852382 -8.06926504100653,-0.58045 -8.11298,-0.580478935954357 -8.11297579661503,-2.241 -7.87176,-2.23210660914416 -7.83065732364499,-1.92058976450129 -6.39091670591639,-1.91194 -6.35094,-0.256801305945113 -6.59136835767853,-0.25679 -6.59137,-0.261989534279214 -6.61581436555211,-0.272793492306397 -6.66660658755588,-0.564440882455165 -8.03771696673239))"
192,66,"POLYGON((-0.580478935954357 -8.11297579661503,-0.873025770061628 -9.4839162568375,-0.879543688136238 -9.51446069131127,-0.88908 -9.55915,-0.889117703927149 -9.55914452324088,-2.25687539302566 -9.36046815271127,-2.41112514430843 -9.33806229750445,-2.55585 -9.31704,-2.54846740911266 -9.28314477461007,-2.54786031744626 -9.2803574728106,-2.41115890445409 -8.65272886989869,-2.23210660914416 -7.83065732364499,-2.22468 -7.79656,-0.564440882455165 -8.03771696673239,-0.56442 -8.03772,-0.571151438852382 -8.06926504100653,-0.580478935954357 -8.11297579661503))"
192,67,"POLYGON((-2.41115862062477 -10.8290652236635,-2.67827769461926 -10.7902753075983,-2.87299 -10.762,-2.86333392848567 -10.7179971101652,-2.56543740932294 -9.36047736775011,-2.54846740911266 -9.28314477461007,-2.5478556086081 -9.28035678881655,-2.53941 -9.24187,-2.41115273552853 -9.2604996714886,-2.27446231493053 -9.28035427888159,-2.27445496094369 -9.2803553470656,-0.873025770061628 -9.4839162568375,-0.873 -9.48392,-0.879543688136238 -9.51446069131127,-0.889117703927149 -9.55914452324088,-1.18281641709057 -10.9298947103667,-1.19027890276874 -10.9647236121675,-1.19893 -11.0051,-1.1989722178541 -11.0050938692996,-1.91857691666684 -10.9005958810068,-2.41115862062477 -10.8290652236635))"
192,68,"POLYGON((-2.41116000000001 -12.3199892531725,-2.67831328949935 -12.2811972839462,-3.19274 -12.2065,-3.18330924818057 -12.1638848129999,-2.90374327263276 -10.9005967364039,-2.88600637853735 -10.8204481890613,-2.86333392848567 -10.7179971101652,-2.85643 -10.6868,-2.41116 -10.7514760893855,-2.1440417238931 -10.7902753920602,-1.93631362146266 -10.8204481890613,-1.18281641709057 -10.9298947103667,-1.18278 -10.9299,-1.19027890276874 -10.9647236121675,-1.1989722178541 -11.0050938692996,-1.49409505284089 -12.3755934562783,-1.50200817242514 -12.4123406199548,-1.51029 -12.4508,-1.51033715245805 -12.4507931532316,-1.57707191609384 -12.4411029379169,-2.41116000000001 -12.3199892531725))"
192,69,"POLYGON((-1.76790597329291 -13.6399151843909,-1.78525089315151 -13.7199917490376,-1.80714979767309 -13.8210927663908,-1.81447856436961 -13.8549275990069,-1.82344 -13.8963,-1.82350089118349 -13.8962911540672,-2.41115826321311 -13.8109195564355,-2.67813369659928 -13.7721348489488,-3.03706933988955 -13.7199906731533,-3.51541 -13.6505,-3.50658949860892 -13.6110159239987,-3.28019110667244 -12.5975665839377,-3.24523774865233 -12.4411014371873,-3.22732995001162 -12.3609390007003,-3.18330924818057 -12.1638848129999,-3.17603 -12.1313,-2.41115727372718 -12.2423943096996,-2.1440047781244 -12.2811970033557,-1.59497973476289 -12.3609404117751,-1.49409505284089 -12.3755934562783,-1.49405 -12.3756,-1.50200817242514 -12.4123406199548,-1.51033715245805 -12.4507931532316,-1.54212397048354 -12.5975438565661,-1.76790597329291 -13.6399151843909))"
192,70,"POLYGON((-2.67791893150131 -15.2629801369863,-2.70144933881384 -15.2595624823137,-3.84134 -15.094,-3.83210155840614 -15.0530726176247,-3.50658949860892 -13.6110159239987,-3.49855 -13.5754,-3.05441402670709 -13.6399151843909,-2.41116 -13.7333542540424,-2.14418377754711 -13.7721352158543,-1.80714979767309 -13.8210927663908,-1.8071 -13.8211,-1.81447856436961 -13.8549275990069,-1.82350089118349 -13.8962911540672,-2.10339907782577 -15.1795060379105,-2.1208612164537 -15.259562562963,-2.12230687226284 -15.2661902838263,-2.13104751748162 -15.3062624478288,-2.13869 -15.3413,-2.13874847115043 -15.3412915074058,-2.411155 -15.3017260449887,-2.67791893150131 -15.2629801369863))"
